name,duration_ms,track_number,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,time_signature
Close To Me,203267,7,0.724,0.523,11,-11.139,1,0.116,0.0745,0.703,0.0811,0.965,185.075,audio_features,4xiyq1iRdsxuU1BPUJ490Z,spotify:track:4xiyq1iRdsxuU1BPUJ490Z,https://api.spotify.com/v1/tracks/4xiyq1iRdsxuU1BPUJ490Z,https://api.spotify.com/v1/audio-analysis/4xiyq1iRdsxuU1BPUJ490Z,4
Rosanna,330987,16,0.519,0.695,7,-7.219,0,0.0354,0.0184,0.000617,0.576,0.713,82.314,audio_features,65vEK65KeqeH11s3Ym8BWO,spotify:track:65vEK65KeqeH11s3Ym8BWO,https://api.spotify.com/v1/tracks/65vEK65KeqeH11s3Ym8BWO,https://api.spotify.com/v1/audio-analysis/65vEK65KeqeH11s3Ym8BWO,4
Everybody Wants To Rule The World,251480,3,0.637,0.811,7,-11.345,1,0.0583,0.363,0.00451,0.107,0.552,112.053,audio_features,40dJCw4xU6Bd5ie9rfagNo,spotify:track:40dJCw4xU6Bd5ie9rfagNo,https://api.spotify.com/v1/tracks/40dJCw4xU6Bd5ie9rfagNo,https://api.spotify.com/v1/audio-analysis/40dJCw4xU6Bd5ie9rfagNo,4
Woman in Love,231840,2,0.469,0.278,3,-16.311,0,0.028,0.248,0.000126,0.133,0.331,169.735,audio_features,1pTGc8pwyo6xtgXBKCBcFn,spotify:track:1pTGc8pwyo6xtgXBKCBcFn,https://api.spotify.com/v1/tracks/1pTGc8pwyo6xtgXBKCBcFn,https://api.spotify.com/v1/audio-analysis/1pTGc8pwyo6xtgXBKCBcFn,4
Say Say Say - Remastered 2015,235693,2,0.822,0.686,10,-10.456,0,0.0472,0.115,0.000982,0.0463,0.828,117.743,audio_features,5BxoKS16fDiOpcwTztQF30,spotify:track:5BxoKS16fDiOpcwTztQF30,https://api.spotify.com/v1/tracks/5BxoKS16fDiOpcwTztQF30,https://api.spotify.com/v1/audio-analysis/5BxoKS16fDiOpcwTztQF30,4
Hello,246933,8,0.424,0.222,9,-15.053,0,0.0391,0.646,0.0,0.148,0.0606,61.648,audio_features,6HMvJcdw6qLsyV1b5x29sa,spotify:track:6HMvJcdw6qLsyV1b5x29sa,https://api.spotify.com/v1/tracks/6HMvJcdw6qLsyV1b5x29sa,https://api.spotify.com/v1/audio-analysis/6HMvJcdw6qLsyV1b5x29sa,4
Let's Dance - Single Version [Remastered],248587,1,0.643,0.627,8,-10.972,1,0.0405,0.00773,0.00259,0.123,0.725,114.477,audio_features,0F1O42piteiHP3dRvKUz6p,spotify:track:0F1O42piteiHP3dRvKUz6p,https://api.spotify.com/v1/tracks/0F1O42piteiHP3dRvKUz6p,https://api.spotify.com/v1/audio-analysis/0F1O42piteiHP3dRvKUz6p,4
(I Just) Died In Your Arms,280400,6,0.625,0.726,11,-11.402,0,0.0444,0.0158,0.000169,0.0625,0.507,124.945,audio_features,4ByEFOBuLXpCqvO1kw8Wdm,spotify:track:4ByEFOBuLXpCqvO1kw8Wdm,https://api.spotify.com/v1/tracks/4ByEFOBuLXpCqvO1kw8Wdm,https://api.spotify.com/v1/audio-analysis/4ByEFOBuLXpCqvO1kw8Wdm,4
Don't Let The Sun Go Down On Me,336733,9,0.424,0.446,0,-8.526,1,0.0261,0.121,1.89e-06,0.0921,0.354,139.701,audio_features,11FcfHd3SOmmrWJPGe7Y30,spotify:track:11FcfHd3SOmmrWJPGe7Y30,https://api.spotify.com/v1/tracks/11FcfHd3SOmmrWJPGe7Y30,https://api.spotify.com/v1/audio-analysis/11FcfHd3SOmmrWJPGe7Y30,4
Everything She Wants,302693,2,0.899,0.459,6,-15.557,0,0.0366,0.322,0.00406,0.165,0.962,115.09,audio_features,5hXEcqQhEjfZdbIZLO8mf2,spotify:track:5hXEcqQhEjfZdbIZLO8mf2,https://api.spotify.com/v1/tracks/5hXEcqQhEjfZdbIZLO8mf2,https://api.spotify.com/v1/audio-analysis/5hXEcqQhEjfZdbIZLO8mf2,4
Easy Lover,305867,6,0.74,0.923,1,-5.082,1,0.0369,0.105,0.000163,0.0825,0.93,128.871,audio_features,5LYJ631w9ps5h9tdvac7yP,spotify:track:5LYJ631w9ps5h9tdvac7yP,https://api.spotify.com/v1/tracks/5LYJ631w9ps5h9tdvac7yP,https://api.spotify.com/v1/audio-analysis/5LYJ631w9ps5h9tdvac7yP,4
The Boys Of Summer,288733,1,0.516,0.549,6,-13.741,1,0.0373,0.501,0.00572,0.184,0.907,176.941,audio_features,4gvea7UlDkAvsJBPZAd4oB,spotify:track:4gvea7UlDkAvsJBPZAd4oB,https://api.spotify.com/v1/tracks/4gvea7UlDkAvsJBPZAd4oB,https://api.spotify.com/v1/audio-analysis/4gvea7UlDkAvsJBPZAd4oB,4
The Heart Of The Matter,322600,10,0.579,0.529,2,-11.548,1,0.025,0.201,0.0,0.231,0.38,88.156,audio_features,7jZ4UZAmg006Qx3rVuF7JI,spotify:track:7jZ4UZAmg006Qx3rVuF7JI,https://api.spotify.com/v1/tracks/7jZ4UZAmg006Qx3rVuF7JI,https://api.spotify.com/v1/audio-analysis/7jZ4UZAmg006Qx3rVuF7JI,4
Jesus to a Child,411147,1,0.534,0.415,1,-11.781,0,0.0278,0.314,0.000365,0.0847,0.188,173.561,audio_features,2SzCxX6M6vDwdEwnHDiTaY,spotify:track:2SzCxX6M6vDwdEwnHDiTaY,https://api.spotify.com/v1/tracks/2SzCxX6M6vDwdEwnHDiTaY,https://api.spotify.com/v1/audio-analysis/2SzCxX6M6vDwdEwnHDiTaY,4
I'm Still Standing,183440,2,0.504,0.904,6,-6.863,1,0.179,0.356,0.121,0.14,0.772,176.808,audio_features,1jDJFeK9x3OZboIAHsY9k2,spotify:track:1jDJFeK9x3OZboIAHsY9k2,https://api.spotify.com/v1/tracks/1jDJFeK9x3OZboIAHsY9k2,https://api.spotify.com/v1/audio-analysis/1jDJFeK9x3OZboIAHsY9k2,4
A Groovy Kind of Love,210733,6,0.452,0.306,2,-9.632,1,0.0274,0.235,1.91e-05,0.0989,0.182,144.125,audio_features,5OHUTC4EvTbL0DuZQRIGGX,spotify:track:5OHUTC4EvTbL0DuZQRIGGX,https://api.spotify.com/v1/tracks/5OHUTC4EvTbL0DuZQRIGGX,https://api.spotify.com/v1/audio-analysis/5OHUTC4EvTbL0DuZQRIGGX,4
After All (Love Theme From Chances Are),244360,12,0.517,0.335,4,-13.104,1,0.0324,0.561,0.0,0.0876,0.163,138.096,audio_features,0ACu78PvVsOFYIKgRkKbGZ,spotify:track:0ACu78PvVsOFYIKgRkKbGZ,https://api.spotify.com/v1/tracks/0ACu78PvVsOFYIKgRkKbGZ,https://api.spotify.com/v1/audio-analysis/0ACu78PvVsOFYIKgRkKbGZ,4
The Next Time I Fall (with Amy Grant),226133,6,0.645,0.431,8,-10.178,1,0.0272,0.438,0.000634,0.0709,0.336,118.223,audio_features,7zSDDsIlks515d0tZGM64x,spotify:track:7zSDDsIlks515d0tZGM64x,https://api.spotify.com/v1/tracks/7zSDDsIlks515d0tZGM64x,https://api.spotify.com/v1/audio-analysis/7zSDDsIlks515d0tZGM64x,4
I Don't Want to Live Without You,237693,4,0.431,0.522,11,-8.625,1,0.0295,0.436,1.91e-05,0.109,0.233,199.786,audio_features,19aYH2zhbnTNx4plfenrIk,spotify:track:19aYH2zhbnTNx4plfenrIk,https://api.spotify.com/v1/tracks/19aYH2zhbnTNx4plfenrIk,https://api.spotify.com/v1/audio-analysis/19aYH2zhbnTNx4plfenrIk,4
"(I've Had) The Time of My Life - From ""Dirty Dancing"" Soundtrack",289067,12,0.7,0.781,6,-8.255,0,0.0507,0.0874,0.00342,0.059,0.385,108.695,audio_features,4BFMQ15vXr626UOoZL8bUI,spotify:track:4BFMQ15vXr626UOoZL8bUI,https://api.spotify.com/v1/tracks/4BFMQ15vXr626UOoZL8bUI,https://api.spotify.com/v1/audio-analysis/4BFMQ15vXr626UOoZL8bUI,4
Spinning the Wheel,381627,4,0.682,0.444,6,-11.141,0,0.0692,0.103,3.93e-05,0.0982,0.434,150.282,audio_features,4V4Ur4PJskr5vR2ek8VHWw,spotify:track:4V4Ur4PJskr5vR2ek8VHWw,https://api.spotify.com/v1/tracks/4V4Ur4PJskr5vR2ek8VHWw,https://api.spotify.com/v1/audio-analysis/4V4Ur4PJskr5vR2ek8VHWw,4
You Have Been Loved,330800,10,0.605,0.243,4,-15.602,0,0.028,0.243,0.0712,0.113,0.161,136.79,audio_features,1W19bowAmX4WJusclbWIbM,spotify:track:1W19bowAmX4WJusclbWIbM,https://api.spotify.com/v1/tracks/1W19bowAmX4WJusclbWIbM,https://api.spotify.com/v1/audio-analysis/1W19bowAmX4WJusclbWIbM,4
"Fastlove, Pt. 1",324667,2,0.735,0.64,10,-7.522,0,0.072,0.052,0.00102,0.345,0.551,104.444,audio_features,6SaeXxdt0Id6ZzmX0ZGTQK,spotify:track:6SaeXxdt0Id6ZzmX0ZGTQK,https://api.spotify.com/v1/tracks/6SaeXxdt0Id6ZzmX0ZGTQK,https://api.spotify.com/v1/audio-analysis/6SaeXxdt0Id6ZzmX0ZGTQK,4
Don't Be Cruel,187200,6,0.538,0.497,2,-12.068,1,0.0357,0.0747,1.64e-06,0.0713,0.89,168.065,audio_features,6A1MJbqxcHvNcT0u9qMqEP,spotify:track:6A1MJbqxcHvNcT0u9qMqEP,https://api.spotify.com/v1/tracks/6A1MJbqxcHvNcT0u9qMqEP,https://api.spotify.com/v1/audio-analysis/6A1MJbqxcHvNcT0u9qMqEP,4
Cowboys and Angels - Remastered,434734,5,0.357,0.407,10,-17.569,0,0.0326,0.0807,9.8e-05,0.144,0.298,127.929,audio_features,5zBji6TIyTQHhwyhnKcGRG,spotify:track:5zBji6TIyTQHhwyhnKcGRG,https://api.spotify.com/v1/tracks/5zBji6TIyTQHhwyhnKcGRG,https://api.spotify.com/v1/audio-analysis/5zBji6TIyTQHhwyhnKcGRG,3
That's All - 2007 Remaster,264573,2,0.596,0.657,4,-8.784,0,0.0345,0.235,0.0139,0.102,0.774,175.263,audio_features,2zFdsAIk9r2Mi7Lmm1w3sM,spotify:track:2zFdsAIk9r2Mi7Lmm1w3sM,https://api.spotify.com/v1/tracks/2zFdsAIk9r2Mi7Lmm1w3sM,https://api.spotify.com/v1/audio-analysis/2zFdsAIk9r2Mi7Lmm1w3sM,4
Broken Wings,343933,8,0.286,0.5,1,-14.281,0,0.0357,0.134,4.57e-05,0.108,0.443,99.162,audio_features,78FHUZRbFDCG6VkRAQdFLm,spotify:track:78FHUZRbFDCG6VkRAQdFLm,https://api.spotify.com/v1/tracks/78FHUZRbFDCG6VkRAQdFLm,https://api.spotify.com/v1/audio-analysis/78FHUZRbFDCG6VkRAQdFLm,4
Talkin' Bout a Revolution,161600,1,0.561,0.732,7,-6.178,1,0.0281,0.329,0.000228,0.0755,0.671,118.975,audio_features,0YMFcrMtBowDdD5bPz0cgy,spotify:track:0YMFcrMtBowDdD5bPz0cgy,https://api.spotify.com/v1/tracks/0YMFcrMtBowDdD5bPz0cgy,https://api.spotify.com/v1/audio-analysis/0YMFcrMtBowDdD5bPz0cgy,4
Pride (In The Name Of Love) - Remastered 2009,228427,2,0.458,0.843,4,-7.201,1,0.0316,0.00135,0.000296,0.778,0.713,105.701,audio_features,65E62rOSbm7SZbAMYjNTJq,spotify:track:65E62rOSbm7SZbAMYjNTJq,https://api.spotify.com/v1/tracks/65E62rOSbm7SZbAMYjNTJq,https://api.spotify.com/v1/audio-analysis/65E62rOSbm7SZbAMYjNTJq,4
Sometimes It Snows in April,409000,12,0.494,0.0644,4,-23.939,1,0.0402,0.833,0.0,0.0969,0.0622,103.757,audio_features,1Az0fhiWi0EVS4cZ3FF20X,spotify:track:1Az0fhiWi0EVS4cZ3FF20X,https://api.spotify.com/v1/tracks/1Az0fhiWi0EVS4cZ3FF20X,https://api.spotify.com/v1/audio-analysis/1Az0fhiWi0EVS4cZ3FF20X,4
I Go to Sleep - 2006 Remaster,176787,4,0.618,0.365,6,-8.519,0,0.0269,0.816,0.000494,0.123,0.209,76.722,audio_features,4cBSJKXHyxXUD360KscFou,spotify:track:4cBSJKXHyxXUD360KscFou,https://api.spotify.com/v1/tracks/4cBSJKXHyxXUD360KscFou,https://api.spotify.com/v1/audio-analysis/4cBSJKXHyxXUD360KscFou,3
Why Worry?,509067,5,0.591,0.132,4,-21.243,1,0.0296,0.934,0.553,0.271,0.106,93.714,audio_features,0NL5lqKSd0obXvKwfvyTKw,spotify:track:0NL5lqKSd0obXvKwfvyTKw,https://api.spotify.com/v1/tracks/0NL5lqKSd0obXvKwfvyTKw,https://api.spotify.com/v1/audio-analysis/0NL5lqKSd0obXvKwfvyTKw,4
I Saved the World Today,293467,2,0.517,0.637,9,-7.159,0,0.0326,0.161,2.93e-06,0.123,0.216,117.76,audio_features,5B7LhS5QS3KvttcR165Dgv,spotify:track:5B7LhS5QS3KvttcR165Dgv,https://api.spotify.com/v1/tracks/5B7LhS5QS3KvttcR165Dgv,https://api.spotify.com/v1/audio-analysis/5B7LhS5QS3KvttcR165Dgv,4
Never Tear Us Apart,184587,8,0.664,0.613,0,-7.56,1,0.0273,0.00309,0.000128,0.175,0.193,96.6,audio_features,3pyTksNccLM1jRvzQ4zTke,spotify:track:3pyTksNccLM1jRvzQ4zTke,https://api.spotify.com/v1/tracks/3pyTksNccLM1jRvzQ4zTke,https://api.spotify.com/v1/audio-analysis/3pyTksNccLM1jRvzQ4zTke,3
She's a Mystery to Me,254960,6,0.431,0.485,0,-11.844,1,0.0279,0.0326,0.27,0.157,0.699,177.329,audio_features,7FMXSSzIRW8aJwUPfzXsa2,spotify:track:7FMXSSzIRW8aJwUPfzXsa2,https://api.spotify.com/v1/tracks/7FMXSSzIRW8aJwUPfzXsa2,https://api.spotify.com/v1/audio-analysis/7FMXSSzIRW8aJwUPfzXsa2,4
Just The Two Of Us,237667,6,0.787,0.326,1,-14.809,1,0.0836,0.42,0.0265,0.0514,0.608,95.892,audio_features,70AhDADPvD8cRhjfgBUjhZ,spotify:track:70AhDADPvD8cRhjfgBUjhZ,https://api.spotify.com/v1/tracks/70AhDADPvD8cRhjfgBUjhZ,https://api.spotify.com/v1/audio-analysis/70AhDADPvD8cRhjfgBUjhZ,4
Jealous Guy,297307,3,0.51,0.622,4,-7.651,0,0.0268,0.0395,0.00532,0.128,0.387,77.663,audio_features,6EMQo2suHaUYZVsbGVTxSZ,spotify:track:6EMQo2suHaUYZVsbGVTxSZ,https://api.spotify.com/v1/tracks/6EMQo2suHaUYZVsbGVTxSZ,https://api.spotify.com/v1/audio-analysis/6EMQo2suHaUYZVsbGVTxSZ,4
Little Lies,218040,7,0.63,0.688,2,-9.816,1,0.0266,0.124,4.78e-05,0.158,0.893,124.825,audio_features,5uw9UIOXj6R8pOwXte8F5h,spotify:track:5uw9UIOXj6R8pOwXte8F5h,https://api.spotify.com/v1/tracks/5uw9UIOXj6R8pOwXte8F5h,https://api.spotify.com/v1/audio-analysis/5uw9UIOXj6R8pOwXte8F5h,4
Running To Stand Still - Remastered 2007,257187,5,0.319,0.185,2,-19.074,1,0.0363,0.873,0.0407,0.324,0.224,188.495,audio_features,6TqD3tjgPr4zcF7PTEey7I,spotify:track:6TqD3tjgPr4zcF7PTEey7I,https://api.spotify.com/v1/tracks/6TqD3tjgPr4zcF7PTEey7I,https://api.spotify.com/v1/audio-analysis/6TqD3tjgPr4zcF7PTEey7I,4
Coming Around Again,217617,1,0.604,0.384,5,-14.49,1,0.0379,0.559,0.000129,0.0924,0.227,139.009,audio_features,4YVjOnSTkv0ZVdgI6sS7Wb,spotify:track:4YVjOnSTkv0ZVdgI6sS7Wb,https://api.spotify.com/v1/tracks/4YVjOnSTkv0ZVdgI6sS7Wb,https://api.spotify.com/v1/audio-analysis/4YVjOnSTkv0ZVdgI6sS7Wb,4
Your Love Is King,219427,2,0.742,0.422,9,-6.797,1,0.0309,0.559,4.14e-05,0.0402,0.592,134.624,audio_features,3Vnypty31lzhCDKedOJQhj,spotify:track:3Vnypty31lzhCDKedOJQhj,https://api.spotify.com/v1/tracks/3Vnypty31lzhCDKedOJQhj,https://api.spotify.com/v1/audio-analysis/3Vnypty31lzhCDKedOJQhj,3
Hold Me Now,286667,3,0.787,0.516,7,-12.792,1,0.0332,0.66,1.1e-05,0.293,0.882,108.19,audio_features,1B1Y52ftMyCmgjPsEMQDqq,spotify:track:1B1Y52ftMyCmgjPsEMQDqq,https://api.spotify.com/v1/tracks/1B1Y52ftMyCmgjPsEMQDqq,https://api.spotify.com/v1/audio-analysis/1B1Y52ftMyCmgjPsEMQDqq,4
Sunday Girl,195133,3,0.549,0.697,9,-7.807,1,0.0487,0.000656,0.023,0.139,0.738,146.172,audio_features,1e1rq2wEC9hOro9YhHmL2B,spotify:track:1e1rq2wEC9hOro9YhHmL2B,https://api.spotify.com/v1/tracks/1e1rq2wEC9hOro9YhHmL2B,https://api.spotify.com/v1/audio-analysis/1e1rq2wEC9hOro9YhHmL2B,4
I Can't Go for That (No Can Do),307307,3,0.889,0.441,0,-9.506,0,0.0379,0.0405,0.000788,0.038,0.963,110.565,audio_features,41dDygR3r7e926oGUXfrLt,spotify:track:41dDygR3r7e926oGUXfrLt,https://api.spotify.com/v1/tracks/41dDygR3r7e926oGUXfrLt,https://api.spotify.com/v1/audio-analysis/41dDygR3r7e926oGUXfrLt,4
I'm Not In Love,366640,2,0.404,0.523,4,-15.7,1,0.0575,0.685,0.000498,0.282,0.164,133.738,audio_features,5HQEmiV2lKnSO6qa2fsR7x,spotify:track:5HQEmiV2lKnSO6qa2fsR7x,https://api.spotify.com/v1/tracks/5HQEmiV2lKnSO6qa2fsR7x,https://api.spotify.com/v1/audio-analysis/5HQEmiV2lKnSO6qa2fsR7x,4
Silent Lucidity - Remastered 2003,347760,8,0.462,0.628,7,-5.659,1,0.0274,0.0534,0.00025,0.12,0.0981,140.049,audio_features,6OSyCAmXT4Gkd3OQ2aPOaF,spotify:track:6OSyCAmXT4Gkd3OQ2aPOaF,https://api.spotify.com/v1/tracks/6OSyCAmXT4Gkd3OQ2aPOaF,https://api.spotify.com/v1/audio-analysis/6OSyCAmXT4Gkd3OQ2aPOaF,4
Kiss from a Rose,288427,6,0.584,0.533,10,-7.11,0,0.0305,0.684,0.0,0.306,0.224,131.745,audio_features,3YKptz29AsOlm7WAVnztBh,spotify:track:3YKptz29AsOlm7WAVnztBh,https://api.spotify.com/v1/tracks/3YKptz29AsOlm7WAVnztBh,https://api.spotify.com/v1/audio-analysis/3YKptz29AsOlm7WAVnztBh,3
Crazy,356520,1,0.633,0.858,11,-7.42,0,0.0473,0.208,0.0112,0.0655,0.724,102.561,audio_features,6Vz7vzOpCwKeSQlfViibuY,spotify:track:6Vz7vzOpCwKeSQlfViibuY,https://api.spotify.com/v1/tracks/6Vz7vzOpCwKeSQlfViibuY,https://api.spotify.com/v1/audio-analysis/6Vz7vzOpCwKeSQlfViibuY,4
Stars,248600,2,0.716,0.818,7,-7.456,1,0.0256,0.154,0.000806,0.236,0.817,103.668,audio_features,5QJSD5GQOq72OmwLV5IHUV,spotify:track:5QJSD5GQOq72OmwLV5IHUV,https://api.spotify.com/v1/tracks/5QJSD5GQOq72OmwLV5IHUV,https://api.spotify.com/v1/audio-analysis/5QJSD5GQOq72OmwLV5IHUV,4
Sunrise,200173,1,0.788,0.728,5,-5.123,0,0.0295,0.00325,0.23,0.0979,0.936,105.983,audio_features,0jGVEPscW8KmqktoHqv2Pa,spotify:track:0jGVEPscW8KmqktoHqv2Pa,https://api.spotify.com/v1/tracks/0jGVEPscW8KmqktoHqv2Pa,https://api.spotify.com/v1/audio-analysis/0jGVEPscW8KmqktoHqv2Pa,4
Walking on Broken Glass,253296,2,0.749,0.562,0,-8.45,1,0.0281,0.215,1.1e-06,0.105,0.807,115.008,audio_features,4CcSw8wQAHYf4XNckayPoc,spotify:track:4CcSw8wQAHYf4XNckayPoc,https://api.spotify.com/v1/tracks/4CcSw8wQAHYf4XNckayPoc,https://api.spotify.com/v1/audio-analysis/4CcSw8wQAHYf4XNckayPoc,4
"No More ""I Love You's""",291333,1,0.372,0.57,3,-7.305,1,0.0305,0.517,2.57e-06,0.141,0.234,179.907,audio_features,2Pn5gvVioma5LHPxgEBBmD,spotify:track:2Pn5gvVioma5LHPxgEBBmD,https://api.spotify.com/v1/tracks/2Pn5gvVioma5LHPxgEBBmD,https://api.spotify.com/v1/audio-analysis/2Pn5gvVioma5LHPxgEBBmD,4
Why,293838,1,0.532,0.471,0,-9.27,1,0.0237,0.281,6.05e-05,0.134,0.12,90.936,audio_features,2fYYmPNwDaNpw1KRSxpQ5H,spotify:track:2fYYmPNwDaNpw1KRSxpQ5H,https://api.spotify.com/v1/tracks/2fYYmPNwDaNpw1KRSxpQ5H,https://api.spotify.com/v1/audio-analysis/2fYYmPNwDaNpw1KRSxpQ5H,4
A Whiter Shade of Pale,316760,3,0.521,0.583,0,-8.451,1,0.0274,0.399,0.00174,0.347,0.353,146.009,audio_features,11Mkoen07pKwyDqHiFnVU9,spotify:track:11Mkoen07pKwyDqHiFnVU9,https://api.spotify.com/v1/tracks/11Mkoen07pKwyDqHiFnVU9,https://api.spotify.com/v1/audio-analysis/11Mkoen07pKwyDqHiFnVU9,4
Can't Stay Away from You,235760,3,0.577,0.295,2,-15.448,1,0.044,0.575,7.22e-05,0.0591,0.594,77.938,audio_features,3JeTD3IfCntCx3nLSAv56U,spotify:track:3JeTD3IfCntCx3nLSAv56U,https://api.spotify.com/v1/tracks/3JeTD3IfCntCx3nLSAv56U,https://api.spotify.com/v1/audio-analysis/3JeTD3IfCntCx3nLSAv56U,4
Don't Stand So Close To Me,242667,1,0.799,0.506,2,-9.414,1,0.0606,0.0453,0.00107,0.0365,0.518,140.309,audio_features,5veJDT0MLsLbhYsx42GXUD,spotify:track:5veJDT0MLsLbhYsx42GXUD,https://api.spotify.com/v1/tracks/5veJDT0MLsLbhYsx42GXUD,https://api.spotify.com/v1/audio-analysis/5veJDT0MLsLbhYsx42GXUD,4
All Out of Love,243000,2,0.513,0.262,0,-16.875,1,0.0276,0.313,5.51e-06,0.456,0.357,108.383,audio_features,7dQC53NiYOY9gKg3Qsu2Bs,spotify:track:7dQC53NiYOY9gKg3Qsu2Bs,https://api.spotify.com/v1/tracks/7dQC53NiYOY9gKg3Qsu2Bs,https://api.spotify.com/v1/audio-analysis/7dQC53NiYOY9gKg3Qsu2Bs,4
Manic Monday,184160,1,0.685,0.594,2,-10.906,1,0.0289,0.294,3.69e-06,0.358,0.853,121.761,audio_features,00vYs0qZA40Z8AAaN7xmMO,spotify:track:00vYs0qZA40Z8AAaN7xmMO,https://api.spotify.com/v1/tracks/00vYs0qZA40Z8AAaN7xmMO,https://api.spotify.com/v1/audio-analysis/00vYs0qZA40Z8AAaN7xmMO,4
Born in the U.S.A.,278680,1,0.398,0.952,4,-6.042,1,0.061,0.000373,7.75e-05,0.1,0.584,122.093,audio_features,0dOg1ySSI7NkpAe89Zo0b9,spotify:track:0dOg1ySSI7NkpAe89Zo0b9,https://api.spotify.com/v1/tracks/0dOg1ySSI7NkpAe89Zo0b9,https://api.spotify.com/v1/audio-analysis/0dOg1ySSI7NkpAe89Zo0b9,4
Born to Run,269920,5,0.27,0.944,4,-4.199,1,0.0975,0.00501,2.05e-05,0.116,0.606,146.347,audio_features,6hTcuIQa0sxrrByu9wTD7s,spotify:track:6hTcuIQa0sxrrByu9wTD7s,https://api.spotify.com/v1/tracks/6hTcuIQa0sxrrByu9wTD7s,https://api.spotify.com/v1/audio-analysis/6hTcuIQa0sxrrByu9wTD7s,4
I'm On Fire,155880,6,0.62,0.446,1,-14.451,0,0.0347,0.589,0.0299,0.0727,0.868,88.591,audio_features,3PzsbWSQdLCKDLxn7YZfkM,spotify:track:3PzsbWSQdLCKDLxn7YZfkM,https://api.spotify.com/v1/tracks/3PzsbWSQdLCKDLxn7YZfkM,https://api.spotify.com/v1/audio-analysis/3PzsbWSQdLCKDLxn7YZfkM,4
What I Like About You,175267,6,0.514,0.942,9,-8.433,1,0.0502,0.282,6.6e-05,0.17,0.912,159.847,audio_features,4ebcE2SmkG7nplvzFAWRu7,spotify:track:4ebcE2SmkG7nplvzFAWRu7,https://api.spotify.com/v1/tracks/4ebcE2SmkG7nplvzFAWRu7,https://api.spotify.com/v1/audio-analysis/4ebcE2SmkG7nplvzFAWRu7,4
It's All Coming Back to Me Now,456867,1,0.384,0.438,0,-9.149,1,0.0362,0.753,0.0,0.101,0.287,87.903,audio_features,5EQzuYfTZt7B2LqlvTF49l,spotify:track:5EQzuYfTZt7B2LqlvTF49l,https://api.spotify.com/v1/tracks/5EQzuYfTZt7B2LqlvTF49l,https://api.spotify.com/v1/audio-analysis/5EQzuYfTZt7B2LqlvTF49l,4
I Want You to Want Me,191227,4,0.806,0.462,2,-12.778,1,0.0298,0.78,0.0134,0.15,0.736,92.726,audio_features,1JkZg3eMQTmTn93E8Yd3UL,spotify:track:1JkZg3eMQTmTn93E8Yd3UL,https://api.spotify.com/v1/tracks/1JkZg3eMQTmTn93E8Yd3UL,https://api.spotify.com/v1/audio-analysis/1JkZg3eMQTmTn93E8Yd3UL,4
Surrender,253733,1,0.524,0.955,0,-7.081,1,0.0411,0.00717,8.77e-06,0.659,0.869,133.849,audio_features,2ccUQnjjNWT0rsNnsBpsCA,spotify:track:2ccUQnjjNWT0rsNnsBpsCA,https://api.spotify.com/v1/tracks/2ccUQnjjNWT0rsNnsBpsCA,https://api.spotify.com/v1/audio-analysis/2ccUQnjjNWT0rsNnsBpsCA,4
All I Wanna Do Is Make Love To You,310893,2,0.626,0.746,7,-8.832,1,0.0282,0.16,0.0,0.0618,0.8,102.896,audio_features,5YjKdeES9QRJ8NmF4Xc8pV,spotify:track:5YjKdeES9QRJ8NmF4Xc8pV,https://api.spotify.com/v1/tracks/5YjKdeES9QRJ8NmF4Xc8pV,https://api.spotify.com/v1/audio-analysis/5YjKdeES9QRJ8NmF4Xc8pV,4
Hazard,317307,5,0.676,0.582,7,-10.345,0,0.0258,0.175,0.00396,0.0672,0.648,124.838,audio_features,1ntKYuqLlmV3sTZoNyeHhM,spotify:track:1ntKYuqLlmV3sTZoNyeHhM,https://api.spotify.com/v1/tracks/1ntKYuqLlmV3sTZoNyeHhM,https://api.spotify.com/v1/audio-analysis/1ntKYuqLlmV3sTZoNyeHhM,4
Now And Forever,214827,6,0.441,0.258,7,-11.227,1,0.0276,0.661,0.0,0.106,0.172,77.988,audio_features,2V2pxcEfn5zs79sE7qcewA,spotify:track:2V2pxcEfn5zs79sE7qcewA,https://api.spotify.com/v1/tracks/2V2pxcEfn5zs79sE7qcewA,https://api.spotify.com/v1/audio-analysis/2V2pxcEfn5zs79sE7qcewA,1
Endless Summer Nights,270693,3,0.582,0.467,10,-12.597,1,0.0391,0.12,0.0,0.298,0.879,165.21,audio_features,2iXH35MhsqO5Ry8a7iptpJ,spotify:track:2iXH35MhsqO5Ry8a7iptpJ,https://api.spotify.com/v1/tracks/2iXH35MhsqO5Ry8a7iptpJ,https://api.spotify.com/v1/audio-analysis/2iXH35MhsqO5Ry8a7iptpJ,4
(I Can't Help) Falling In Love With You,207440,7,0.642,0.722,2,-13.031,1,0.0375,0.0444,0.00388,0.122,0.836,172.406,audio_features,7ojJ4XvqBhBcteM0zjMebT,spotify:track:7ojJ4XvqBhBcteM0zjMebT,https://api.spotify.com/v1/tracks/7ojJ4XvqBhBcteM0zjMebT,https://api.spotify.com/v1/audio-analysis/7ojJ4XvqBhBcteM0zjMebT,4
